Year,Month,Customer,Product,Units_Sold,Price_per_Unit,Revenue,Customer_Name
2021,May,Customer 355,Product B,47,93.51448535161335,4395.180811525827,Megan Harris
2021,May,Customer 38,Product D,45,84.9884351655315,3824.4795824489174,David Martin
2021,May,Customer 163,Product B,75,48.755342315993325,3656.6506736994993,John Garcia
2021,May,Customer 451,Product E,18,84.31544569461718,1517.6780225031093,Sarah Miller
2021,May,Customer 270,Product B,49,90.14244366888265,4416.97973977525,Jane Thomas
2021,May,Customer 314,Product B,58,35.405658597440336,2053.5281986515397,Rachel Moore
2021,May,Customer 414,Product A,63,69.65384992926793,4388.1925455438795,Sophia Anderson
2021,May,Customer 200,Product D,8,66.12012388162725,528.960991053018,Andrew Williams
2021,May,Customer 451,Product D,86,26.943034500166046,2317.10096701428,Matthew Jackson
2021,May,Customer 401,Product C,9,50.89129329336375,458.02163964027375,Jane Davis
2021,May,Customer 405,Product D,37,10.530663647157267,389.6345549448189,Jessica Thomas
2021,May,Customer 276,Product C,53,32.72738181845797,1734.5512363782725,Emily Brown
2021,May,Customer 203,Product D,8,68.87104694939592,550.9683755951673,Sarah Davis
2021,May,Customer 172,Product D,48,9.60410208520312,460.9969000897498,Michael Wilson
2021,May,Customer 213,Product D,84,88.3954945465736,7425.221541912182,Joshua Anderson
2021,May,Customer 139,Product E,73,41.31254540137668,3015.8158143004975,Megan Taylor
2021,May,Customer 329,Product E,48,65.62329073904559,3149.917955474188,Sophia Thomas
2021,May,Customer 102,Product B,77,53.60110801142218,4127.285316879507,Sophia Wilson
2021,May,Customer 314,Product C,88,95.02424755946338,8362.133785232778,Joshua Martin
2021,May,Customer 77,Product E,58,59.08679003118638,3427.03382180881,Megan Moore
2021,May,Customer 66,Product B,86,34.03660719943743,2927.148219151619,Emily Moore
2021,May,Customer 201,Product A,14,68.93577579742431,965.1008611639404,Jane Moore
2021,May,Customer 84,Product A,17,88.81233269697269,1509.8096558485356,Daniel Garcia
2021,May,Customer 446,Product E,62,88.83703498147297,5507.896168851324,James Jackson
2021,May,Customer 112,Product B,81,50.008462788870176,4050.6854858984843,Jessica Moore
2021,May,Customer 264,Product D,3,49.4734844777199,148.4204534331597,Rachel Jones
2021,May,Customer 84,Product C,49,71.749809761602,3515.740678318498,Jane Miller
2021,May,Customer 491,Product A,51,35.309173337916704,1800.767840233752,Andrew Davis
2021,May,Customer 286,Product C,76,66.0004723274245,5016.035896884262,James Robinson
2021,May,Customer 255,Product D,23,85.04267763919222,1955.981585701421,Joseph Jones
2021,May,Customer 225,Product E,62,44.36106633191973,2750.386112579023,Joshua Miller
2021,May,Customer 271,Product D,46,59.821084296441754,2751.769877636321,James Jackson
2021,May,Customer 430,Product A,44,46.42446254126501,2042.6763518156604,Michael White
2021,May,Customer 223,Product A,52,78.26809203315192,4069.9407857239,Jane Garcia
2021,May,Customer 313,Product C,66,53.325734369290714,3519.4984683731873,Chris Jackson
2021,May,Customer 33,Product A,46,35.94171009988172,1653.318664594559,Matthew White
2021,May,Customer 313,Product E,55,8.826724139728132,485.4698276850472,Hannah Jackson
2021,May,Customer 8,Product E,61,27.86769563803314,1699.9294339200217,Megan Jackson
2021,May,Customer 150,Product C,54,93.20823643465896,5033.244767471584,Emily Taylor
2021,May,Customer 210,Product A,82,91.59980428998999,7511.18395177918,Chris Garcia
2021,May,Customer 49,Product A,91,67.82826328831456,6172.371959236625,Sarah White
2021,May,Customer 459,Product A,5,77.84299385214189,389.21496926070944,Jane Wilson
2021,May,Customer 57,Product E,15,55.68767118759005,835.3150678138508,Rachel Miller
2021,May,Customer 357,Product D,30,24.78202181778037,743.4606545334111,Michael Jones
2021,May,Customer 131,Product A,41,31.569016371912102,1294.3296712483962,David Jones
2021,May,Customer 130,Product C,85,8.460417113663414,719.1354546613902,Daniel Thompson
2021,May,Customer 13,Product D,27,38.858449905718146,1049.17814745439,Joseph Robinson
2021,May,Customer 52,Product A,38,75.30169101503022,2861.464258571148,Ashley White
2021,May,Customer 402,Product C,9,71.543212215314,643.888909937826,Matthew Jones
2021,May,Customer 311,Product E,79,8.806563203085334,695.7184930437414,Matthew Thompson
2021,May,Customer 110,Product D,33,5.27661319420993,174.1282354089277,Andrew Garcia
2021,May,Customer 243,Product A,10,29.642975186176116,296.42975186176113,James Jones
2021,May,Customer 489,Product E,75,84.43126847677905,6332.345135758429,Sophia Anderson
2021,May,Customer 402,Product D,63,68.04434847289346,4286.793953792288,Laura Jackson
2021,May,Customer 268,Product E,25,53.04841921757504,1326.210480439376,Sarah Jackson
2021,May,Customer 201,Product B,62,12.441070239175753,771.3463548288967,Daniel Smith
2021,May,Customer 355,Product D,96,6.9324027788068765,665.5106667654602,John Harris
2021,May,Customer 257,Product A,25,47.51914529825735,1187.9786324564338,Emily Robinson
2021,May,Customer 325,Product E,99,49.43612416059304,4894.176291898711,John Thomas
2021,May,Customer 9,Product B,16,81.25234319446088,1300.037491111374,James Martinez
2021,May,Customer 14,Product A,90,91.52830093138763,8237.547083824888,Andrew Taylor
2021,May,Customer 400,Product B,47,69.32390955444622,3258.2237490589723,John Williams
2021,May,Customer 270,Product E,24,47.754933402619756,1146.118401662874,Ashley Harris
2021,May,Customer 399,Product C,72,52.26877792192896,3763.352010378885,John Taylor
2021,May,Customer 283,Product B,99,54.56560645013688,5401.995038563551,John Harris
2021,May,Customer 328,Product D,23,64.20138033055778,1476.631747602829,Michael Robinson
2021,May,Customer 447,Product E,93,22.349387374044607,2078.4930257861483,Hannah Martinez
2021,May,Customer 384,Product A,90,75.13807349543923,6762.426614589531,Rachel Wilson
2021,May,Customer 215,Product D,79,48.706091091018365,3847.781196190451,Ashley Garcia
2021,May,Customer 194,Product D,19,6.744046479926276,128.13688311859923,John Johnson
2021,May,Customer 88,Product C,59,31.885060365762385,1881.2185615799808,Hannah Thompson
2021,May,Customer 266,Product A,27,13.638867741738908,368.2494290269505,Jane Thompson
2021,May,Customer 52,Product D,65,17.074748308220336,1109.8586400343218,David Davis
2021,May,Customer 428,Product B,63,35.41046339556061,2230.8591939203184,Jessica Wilson
2021,May,Customer 477,Product B,47,27.480147489650843,1291.5669320135896,Chris Harris
2021,May,Customer 241,Product D,53,99.83223245372844,5291.108320047607,David Williams
2021,May,Customer 375,Product B,54,29.858779830563112,1612.374110850408,Laura Williams
2021,May,Customer 31,Product B,10,55.164507655360936,551.6450765536093,Ashley Williams
2021,Jun,Customer 253,Product D,30,25.14426069138257,754.3278207414771,John Smith
2021,Jun,Customer 67,Product B,43,23.17135024855272,996.368060687767,Joshua Jones
2021,Jun,Customer 308,Product E,56,34.54848338973201,1934.7150698249927,Jane Anderson
2021,Jun,Customer 239,Product A,92,15.76062654114515,1449.9776417853539,Hannah Jackson
2021,Jun,Customer 109,Product E,40,55.73343075444238,2229.3372301776953,Rachel Martin
2021,Jun,Customer 408,Product C,58,12.831160841804122,744.207328824639,Joshua Robinson
2021,Jun,Customer 161,Product A,57,35.82813167105,2042.2035052498502,Sophia Moore
2021,Jun,Customer 363,Product B,71,91.60116664158203,6503.6828315523235,Rachel Miller
2021,Jun,Customer 72,Product B,57,23.757637623657512,1354.1853445484783,Matthew Jones
2021,Jun,Customer 287,Product A,13,78.55385903156375,1021.2001674103287,Matthew Wilson
2021,Jun,Customer 291,Product A,21,78.59392903227084,1650.4725096776876,Jane Miller
2021,Jun,Customer 180,Product B,96,64.27615339604137,6170.510726019971,James Thompson
2021,Jun,Customer 271,Product E,85,63.69225348598221,5413.8415463084875,Ashley Jackson
2021,Jun,Customer 436,Product C,97,27.729591961389072,2689.77042025474,Andrew Moore
2021,Jun,Customer 469,Product B,64,60.51037451745736,3872.663969117271,Michael Jackson
2021,Jun,Customer 147,Product C,15,74.43816341363816,1116.5724512045724,Matthew Moore
2021,Jun,Customer 73,Product E,84,74.33946618184179,6244.51515927471,Megan Brown
2021,Jun,Customer 26,Product B,92,52.45881402071362,4826.210889905653,James Johnson
2021,Jun,Customer 435,Product A,96,9.936779322462124,953.930814956364,Joseph Robinson
2021,Jun,Customer 184,Product C,70,76.84219103254026,5378.953372277818,Emily Garcia
2021,Jun,Customer 186,Product E,13,82.69581302440909,1075.0455693173183,Sophia Wilson
2021,Jun,Customer 51,Product C,21,76.22394594443661,1600.7028648331689,Joshua Thomas
2021,Jun,Customer 211,Product B,45,99.21018333730989,4464.458250178945,James Martin
2021,Jun,Customer 376,Product B,29,27.19435254661382,788.6362238518008,Chris Williams
2021,Jun,Customer 44,Product E,61,34.90648059745399,2129.2953164446935,Hannah Harris
2021,Jun,Customer 196,Product B,25,92.61121522471171,2315.2803806177926,Rachel Jackson
2021,Jun,Customer 111,Product B,89,52.68388017418176,4688.865335502177,David Harris
2021,Jun,Customer 282,Product C,27,51.20847837593693,1382.628916150297,Michael Thomas
2021,Jun,Customer 182,Product A,61,81.92818837023992,4997.619490584635,Sarah Thomas
2021,Jun,Customer 387,Product D,41,26.333149580545154,1079.6591328023512,Megan Williams
2021,Jun,Customer 271,Product B,83,40.05668457906141,3324.704820062097,Hannah Johnson
2021,Jun,Customer 474,Product B,78,91.9329166690171,7170.767500183334,Ashley White
2021,Jun,Customer 339,Product E,95,43.63047005407219,4144.894655136858,Emily Thompson
2021,Jun,Customer 287,Product D,88,90.74071885066468,7985.183258858491,Andrew Martin
2021,Jun,Customer 23,Product E,40,86.15451584762425,3446.18063390497,Chris Thompson
2021,Jun,Customer 169,Product D,27,58.74599412235886,1586.1418413036893,David Harris
2021,Jun,Customer 313,Product A,71,91.6641833046098,6508.157014627295,Joseph Thomas
2021,Jun,Customer 249,Product E,11,56.37196267929885,620.0915894722874,James Martinez
2021,Jun,Customer 90,Product D,24,86.55467399683498,2077.3121759240394,James Johnson
2021,Jun,Customer 234,Product D,46,37.60151643469194,1729.669755995829,Andrew Brown
2021,Jun,Customer 43,Product A,93,77.64113939834066,7220.625964045681,Megan Martin
2021,Jun,Customer 10,Product A,59,37.16263260651988,2192.595323784673,Emily Taylor
2021,Jun,Customer 60,Product A,3,71.10874956500608,213.32624869501825,Jane Harris
2021,Jun,Customer 270,Product B,89,46.23464250542717,4114.883182983018,Emily Martin
2021,Jun,Customer 24,Product D,24,32.02863617553219,768.6872682127726,David Thomas
2021,Jun,Customer 486,Product C,39,86.96322385862644,3391.5657304864308,Michael Thompson
2021,Jun,Customer 282,Product A,4,86.07259468600945,344.2903787440378,Daniel Wilson
2021,Jun,Customer 257,Product C,50,93.29371877666966,4664.685938833483,Jessica Harris
2021,Jun,Customer 395,Product B,59,57.47211127827277,3390.8545654180934,Laura Davis
2021,Jun,Customer 164,Product B,21,47.22559790789015,991.7375560656931,Andrew White
2021,Jun,Customer 139,Product C,70,82.61504593227491,5783.053215259244,Joshua Jackson
2021,Jun,Customer 198,Product E,86,81.55966107370115,7014.130852338299,Ashley Williams
2021,Jun,Customer 470,Product E,47,9.61345871308786,451.83255951512945,Emily White
2021,Jun,Customer 500,Product B,69,16.984544147342596,1171.9335461666392,Ashley Wilson
2021,Jun,Customer 288,Product B,64,7.22613075990188,462.4723686337203,Laura Moore
2021,Jun,Customer 48,Product B,81,33.638337709013456,2724.7053544300898,Ashley Wilson
2021,Jun,Customer 60,Product E,1,99.29678326525772,99.29678326525772,James Taylor
2021,Jun,Customer 289,Product A,26,14.933472151662443,388.2702759432235,Megan Jones
2021,Jun,Customer 476,Product A,41,52.88665757610031,2168.3529606201128,Emily Thomas
2021,Jun,Customer 433,Product A,47,57.70845066781409,2712.2971813872623,Megan Wilson
2021,Jun,Customer 268,Product E,88,12.409417308893863,1092.0287231826599,Michael Garcia
2021,Jun,Customer 89,Product A,25,66.06377225568718,1651.5943063921795,David Smith
2021,Jun,Customer 490,Product B,3,20.059422232603897,60.178266697811694,Matthew Williams
2021,Jun,Customer 316,Product C,29,96.79144394205294,2806.9518743195354,Michael Harris
2021,Jun,Customer 329,Product A,60,32.827894323296675,1969.6736593978005,Joshua Jones
2021,Jun,Customer 61,Product A,49,8.855642652796032,433.92648998700554,Matthew Jackson
2021,Jun,Customer 404,Product B,3,72.8205886726768,218.4617660180304,Andrew Martinez
2021,Jun,Customer 50,Product D,81,7.965288232181019,645.1883468066625,Rachel Miller
2021,Jun,Customer 46,Product B,15,78.21573722222222,1173.2360583333332,Michael Robinson
2021,Jun,Customer 139,Product D,24,98.98820383399372,2375.716892015849,Jane Garcia
2021,Jun,Customer 374,Product B,65,35.469643772743936,2305.526845228356,James Smith
2021,Jun,Customer 201,Product D,17,62.73111083227276,1066.428884148637,Rachel Thompson
2021,Jun,Customer 476,Product E,15,11.460972035479948,171.9145805321992,Rachel Taylor
2021,Jun,Customer 27,Product B,61,75.12432170996053,4582.583624307592,Joseph Williams
2021,Jun,Customer 219,Product D,46,59.735136333466784,2747.816271339472,Megan Martinez
2021,Jun,Customer 160,Product A,99,54.25683261951284,5371.426429331771,Ashley Johnson
2021,Jun,Customer 46,Product E,74,79.44047000057395,5878.594780042473,Hannah Anderson
2021,Jun,Customer 260,Product C,52,67.15239909480519,3491.92475292987,Joseph Davis
2021,Jun,Customer 159,Product C,84,42.646339936711556,3582.2925546837705,Joshua Jackson
2021,Jun,Customer 310,Product A,75,30.43855988739116,2282.891991554337,David Anderson
2021,Jun,Customer 361,Product E,43,78.84658883780835,3390.403320025759,David Jackson
2021,Jun,Customer 283,Product E,46,9.009044515223351,414.41604770027413,Matthew Smith
2021,Jun,Customer 132,Product E,26,12.21938310000402,317.7039606001045,Joshua Martinez
2021,Jul,Customer 147,Product B,81,94.8485981158038,7682.736447380107,Andrew White
2021,Jul,Customer 150,Product B,63,71.92689545911004,4531.394413923933,Michael Robinson
2021,Jul,Customer 449,Product D,43,85.71201662333353,3685.6167148033414,Emily Miller
2021,Jul,Customer 401,Product E,61,86.28614809376992,5263.455033719965,John Martinez
2021,Jul,Customer 459,Product E,80,90.58623437536411,7246.89875002913,Michael Robinson
2021,Jul,Customer 2,Product B,72,14.452141487160622,1040.5541870755649,Andrew Jackson
2021,Jul,Customer 170,Product E,57,29.987454395564484,1709.2849005471755,Ashley Miller
2021,Jul,Customer 472,Product C,30,43.264625734417024,1297.9387720325108,John Jackson
2021,Jul,Customer 275,Product A,83,45.943390970489546,3813.301450550632,Emily Thomas
2021,Jul,Customer 104,Product B,61,58.30927018134157,3556.8654810618355,David Johnson
2021,Jul,Customer 178,Product B,75,31.874161429704692,2390.562107227852,Joseph Smith
2021,Jul,Customer 462,Product C,33,38.117234597070336,1257.8687417033211,Ashley Smith
2021,Jul,Customer 391,Product E,48,81.97461739914226,3934.7816351588285,Michael Anderson
2021,Jul,Customer 47,Product D,53,10.85275860278458,575.1962059475827,David Moore
2021,Jul,Customer 275,Product A,90,70.17230127390965,6315.5071146518685,Michael Smith
2021,Jul,Customer 305,Product A,50,64.4684718222056,3223.42359111028,Joshua Johnson
2021,Jul,Customer 268,Product E,59,68.61306937106417,4048.171092892786,Chris Thompson
2021,Jul,Customer 314,Product A,17,13.50441869570002,229.57511782690034,Joshua Brown
2021,Jul,Customer 452,Product E,76,54.03280644407729,4106.493289749874,Ashley Taylor
2021,Jul,Customer 467,Product E,52,56.62355595883509,2944.4249098594246,David Wilson
2021,Jul,Customer 436,Product C,44,16.037154554138468,705.6348003820926,Sarah Miller
2021,Jul,Customer 320,Product E,68,42.085762374460614,2861.831841463322,Matthew White
2021,Jul,Customer 437,Product D,51,57.658567055555494,2940.5869198333303,Joshua Anderson
2021,Jul,Customer 79,Product A,67,10.235415794363341,685.7728582223439,Jane Thompson
2021,Jul,Customer 490,Product B,1,48.70974952298036,48.70974952298036,Jessica Moore
2021,Jul,Customer 186,Product C,1,90.19092224123574,90.19092224123574,Joshua Brown
2021,Jul,Customer 293,Product C,29,5.517152373210604,159.99741882310752,Daniel Miller
2021,Jul,Customer 100,Product E,93,65.72997390222946,6112.88757290734,Emily Garcia
2021,Jul,Customer 388,Product A,14,76.59296249040878,1072.3014748657229,Megan Robinson
2021,Jul,Customer 417,Product C,87,57.955350743663494,5042.115514698724,Joseph Jones
2021,Jul,Customer 151,Product D,21,84.189540416345,1767.980348743245,Rachel Brown
2021,Jul,Customer 223,Product E,26,46.52906997927829,1209.7558194612357,Daniel Johnson
2021,Jul,Customer 227,Product C,29,99.89594647749229,2896.9824478472765,Jane Jones
2021,Jul,Customer 316,Product C,65,96.26790140863265,6257.413591561122,Sophia Robinson
2021,Jul,Customer 147,Product A,22,39.89138162166738,877.6103956766823,Joseph Robinson
2021,Jul,Customer 441,Product C,14,90.63744880614605,1268.9242832860448,Joshua Williams
2021,Jul,Customer 353,Product E,12,66.82489048045568,801.8986857654681,Chris Taylor
2021,Jul,Customer 358,Product A,33,82.70089679908175,2729.1295943696978,Jessica Williams
2021,Jul,Customer 198,Product A,46,71.38919869237311,3283.9031398491634,Joseph Taylor
2021,Jul,Customer 52,Product B,88,6.212715519200249,546.7189656896219,Hannah Smith
2021,Jul,Customer 479,Product E,3,14.0338965325193,42.1016895975579,Megan Martinez
2021,Jul,Customer 52,Product B,49,46.749210564052,2290.711317638548,Sophia Jones
2021,Jul,Customer 87,Product E,96,28.714346919005422,2756.5773042245205,Andrew Moore
2021,Jul,Customer 482,Product A,69,95.99387066015127,6623.577075550438,Jessica Thomas
2021,Jul,Customer 61,Product D,71,15.38881079540049,1092.6055664734347,Megan Harris
2021,Jul,Customer 470,Product E,61,21.174619451916417,1291.6517865669014,Joshua Moore
2021,Jul,Customer 444,Product B,96,12.442130687390634,1194.444545989501,Matthew Martin
2021,Jul,Customer 263,Product A,69,87.37259973005025,6028.709381373467,Matthew Smith
2021,Jul,Customer 125,Product D,4,84.1248915142868,336.4995660571472,Megan Williams
2021,Jul,Customer 417,Product A,69,80.2771236590873,5539.121532477024,Joseph Brown
2021,Jul,Customer 122,Product B,1,44.424787045221656,44.424787045221656,Jessica Thompson
2021,Jul,Customer 54,Product B,33,93.39261705177795,3081.9563627086723,Joseph Smith
2021,Jul,Customer 276,Product E,45,7.144015404225824,321.48069319016207,David Martin
2021,Jul,Customer 383,Product B,87,51.38941606845528,4470.87919795561,Chris Martin
2021,Jul,Customer 287,Product D,42,27.725053363250783,1164.452241256533,Emily Anderson
2021,Jul,Customer 234,Product A,3,35.837835819209744,107.51350745762923,Ashley Jackson
2021,Jul,Customer 218,Product A,51,96.11566773964792,4901.899054722044,Sarah Robinson
2021,Jul,Customer 242,Product E,3,73.7224954412182,221.1674863236546,Andrew Garcia
2021,Jul,Customer 242,Product A,13,45.61304185276978,592.9695440860072,David Martinez
2021,Jul,Customer 112,Product E,19,84.41387155156825,1603.8635594797968,Daniel Anderson
2021,Jul,Customer 406,Product C,33,84.84206130187191,2799.788022961773,Laura White
2021,Jul,Customer 85,Product D,72,43.44210545661227,3127.831592876083,Rachel Wilson
2021,Jul,Customer 9,Product A,89,88.115237286803,7842.256118525466,John Thomas
2021,Jul,Customer 275,Product D,93,9.435057890431008,877.4603838100837,Michael Johnson
2021,Jul,Customer 380,Product A,68,83.8161615085282,5699.4989825799175,Rachel Jones
2021,Jul,Customer 387,Product C,82,43.84808739688384,3595.543166544475,Jane Thomas
2021,Jul,Customer 228,Product A,95,29.247081262706928,2778.472719957158,Joseph Robinson
2021,Jul,Customer 121,Product A,27,53.250254520321185,1437.756872048672,Laura Robinson
2021,Jul,Customer 342,Product B,96,74.87446705039021,7187.9488368374605,Sarah Garcia
2021,Jul,Customer 355,Product E,96,38.210593599517246,3668.216985553656,Megan Garcia
2021,Jul,Customer 31,Product E,12,37.49215310355826,449.90583724269914,Jane Thomas
2021,Jul,Customer 328,Product A,38,74.6495371951256,2836.682413414773,Laura Wilson
2021,Jul,Customer 482,Product C,84,64.12008053861243,5386.086765243444,Joshua Taylor
2021,Jul,Customer 33,Product B,80,5.793696896353165,463.4957517082532,James White
2021,Jul,Customer 190,Product D,91,93.59092815121127,8516.774461760226,Andrew Taylor
2021,Jul,Customer 427,Product C,52,74.75584290041796,3887.3038308217338,Emily Miller
2021,Jul,Customer 275,Product E,22,5.122020425046134,112.68444935101496,James Williams
2021,Jul,Customer 457,Product C,17,51.47684051943823,875.1062888304499,Chris Johnson
2021,Jul,Customer 301,Product B,33,12.04673858145966,397.54237318816877,Hannah Brown
2021,Jul,Customer 6,Product A,55,9.544687188168687,524.9577953492778,David Jones
2021,Jul,Customer 80,Product B,49,16.167938666488972,792.2289946579597,James Moore
2021,Jul,Customer 339,Product E,8,6.119088247230991,48.95270597784793,Emily Moore
2021,Jul,Customer 25,Product B,69,33.934659797414,2341.491526021566,Hannah Martin
2021,Aug,Customer 467,Product B,50,60.121710558918465,3006.0855279459233,John Wilson
2021,Aug,Customer 33,Product B,57,85.52583130337923,4874.972384292616,John Robinson
2021,Aug,Customer 336,Product A,7,62.23857953959922,435.67005677719453,Joshua Jones
2021,Aug,Customer 437,Product A,32,42.73275420012724,1367.4481344040717,Ashley White
2021,Aug,Customer 400,Product D,29,35.45093584661708,1028.0771395518952,Daniel Moore
2021,Aug,Customer 145,Product E,64,96.35496937940417,6166.718040281867,Joseph Harris
2021,Aug,Customer 269,Product E,12,19.93738818395218,239.24865820742616,Laura Thompson
2021,Aug,Customer 227,Product A,86,66.80761970894983,5745.455294969685,Daniel Jones
2021,Aug,Customer 492,Product A,82,90.61187420564879,7430.173684863201,Ashley Williams
2021,Aug,Customer 39,Product C,45,62.30610288750655,2803.7746299377945,Hannah Smith
2021,Aug,Customer 226,Product C,69,68.39836048978762,4719.486873795346,John Jackson
2021,Aug,Customer 23,Product B,61,10.35166139092778,631.4513448465947,Ashley Martin
2021,Aug,Customer 54,Product B,89,97.56319836978292,8683.12465491068,David Taylor
2021,Aug,Customer 41,Product B,55,29.95586443860049,1647.572544123027,Andrew Wilson
2021,Aug,Customer 317,Product A,87,16.389362990965314,1425.8745802139822,James White
2021,Aug,Customer 49,Product A,52,61.22175122801596,3183.53106385683,Matthew Jackson
2021,Aug,Customer 376,Product B,86,59.08173138029982,5081.028898705785,Daniel Thompson
2021,Aug,Customer 136,Product C,65,76.56472852852943,4976.707354354413,Megan Martinez
2021,Aug,Customer 260,Product E,77,73.52229055251354,5661.216372543542,Matthew Thomas
2021,Aug,Customer 41,Product C,7,73.98800096689999,517.9160067682999,Sophia Robinson
2021,Aug,Customer 69,Product E,81,35.07681573900406,2841.222074859329,Sarah Anderson
2021,Aug,Customer 262,Product A,19,66.06619476539782,1255.2577005425587,David Smith
2021,Aug,Customer 322,Product B,16,44.44054072738988,711.0486516382381,Laura Harris
2021,Aug,Customer 333,Product E,32,58.32880329798711,1866.5217055355874,Emily Smith
2021,Aug,Customer 110,Product C,82,54.17483369780689,4442.336363220165,James Brown
2021,Aug,Customer 154,Product B,31,54.65941441540119,1694.4418468774368,Joshua Martinez
2021,Aug,Customer 261,Product E,1,10.07628722714663,10.07628722714663,Emily Johnson
2021,Aug,Customer 131,Product C,71,60.065083529172725,4264.620930571264,David Jackson
2021,Aug,Customer 15,Product C,93,52.4280762148536,4875.811087981385,Sophia Thomas
2021,Aug,Customer 338,Product C,43,34.61181554181714,1488.308068298137,Jane Moore
2021,Aug,Customer 486,Product A,29,11.873939485426028,344.3442450773548,Rachel Wilson
2021,Aug,Customer 377,Product C,3,61.33355103677192,184.00065311031577,Megan Jones
2021,Aug,Customer 143,Product A,41,48.882894399544824,2004.1986703813377,James Thompson
2021,Aug,Customer 365,Product B,80,37.678065450055165,3014.245236004413,Sarah Martinez
2021,Aug,Customer 84,Product E,33,14.498598510958786,478.45375086163995,Sarah Davis
2021,Aug,Customer 78,Product C,87,38.752516105835284,3371.4689012076697,Jane Harris
2021,Aug,Customer 452,Product D,83,57.64721926763589,4784.719199213779,John Davis
2021,Aug,Customer 388,Product C,95,84.87458183421589,8063.085274250509,Joshua Jones
2021,Aug,Customer 53,Product E,78,46.531344708216835,3629.444887240913,Matthew Harris
2021,Aug,Customer 302,Product B,95,95.6425059492519,9086.038065178931,Daniel Williams
2021,Aug,Customer 27,Product B,66,45.45984972848477,3000.350082079995,Jane Martin
2021,Aug,Customer 333,Product C,50,43.701316516318336,2185.065825815917,Megan Garcia
2021,Aug,Customer 257,Product E,66,18.273453863000636,1206.047954958042,Jessica Garcia
2021,Aug,Customer 48,Product C,81,93.69949608262884,7589.659182692936,James Miller
2021,Aug,Customer 107,Product D,8,22.06630500709251,176.53044005674008,Ashley Garcia
2021,Aug,Customer 331,Product A,90,37.449115129706136,3370.420361673552,David Taylor
2021,Aug,Customer 95,Product E,85,54.062212480768046,4595.288060865284,Sarah White
2021,Aug,Customer 403,Product D,72,12.476364787213399,898.2982646793647,Megan Brown
2021,Aug,Customer 112,Product D,56,74.91558824894192,4195.272941940747,Ashley Taylor
2021,Aug,Customer 120,Product C,32,40.85182437260375,1307.25837992332,Andrew Davis
2021,Aug,Customer 450,Product A,61,33.750832360497384,2058.8007739903405,Daniel Taylor
2021,Aug,Customer 449,Product D,76,70.37117762460328,5348.209499469849,Joseph Smith
2021,Aug,Customer 233,Product D,38,28.484577005193298,1082.4139261973453,Ashley Jones
2021,Aug,Customer 317,Product A,61,62.25364628972798,3797.472423673407,Jane Williams
2021,Aug,Customer 338,Product D,80,63.315364775733805,5065.229182058704,David White
2021,Aug,Customer 456,Product E,43,72.76556430262086,3128.919265012697,Hannah Martinez
2021,Aug,Customer 57,Product A,50,31.84138204793214,1592.069102396607,Megan Harris
2021,Aug,Customer 55,Product C,57,66.56300744643187,3794.0914244466167,John Williams
2021,Aug,Customer 87,Product E,22,28.649634855702914,630.2919668254641,Andrew Jones
2021,Aug,Customer 48,Product E,35,7.445528925985538,260.5935124094938,Andrew Taylor
2021,Aug,Customer 467,Product E,71,76.21194690647242,5411.048230359542,Jessica Jackson
2021,Aug,Customer 173,Product E,10,48.27266104582592,482.7266104582592,David Smith
2021,Aug,Customer 328,Product D,25,65.65323171195365,1641.3307927988412,James White
2021,Aug,Customer 431,Product C,46,92.8007513100527,4268.834560262424,Jessica Brown
2021,Aug,Customer 253,Product E,1,42.23693532607399,42.23693532607399,Joshua Martinez
2021,Aug,Customer 381,Product D,33,45.744305978270006,1509.5620972829101,Matthew Miller
2021,Aug,Customer 3,Product C,52,24.32423520883993,1264.8602308596764,Sarah White
2021,Aug,Customer 284,Product A,87,30.029977340915583,2612.6080286596557,Joshua Martinez
2021,Aug,Customer 144,Product E,41,68.70134811807864,2816.7552728412243,Hannah Moore
2021,Aug,Customer 175,Product D,69,15.164169811589215,1046.3277169996559,Ashley Davis
2021,Aug,Customer 348,Product D,30,53.11335581846883,1593.400674554065,Andrew Jackson
2021,Aug,Customer 155,Product C,26,26.193551752308803,681.0323455600288,David Anderson
2021,Aug,Customer 497,Product C,60,50.712874390134736,3042.772463408084,Laura Smith
2021,Aug,Customer 217,Product E,59,29.081906559433087,1715.8324870065521,David Garcia
2021,Aug,Customer 353,Product E,63,38.67027923880168,2436.227592044506,Michael Moore
2021,Aug,Customer 401,Product B,39,72.95037283837821,2845.0645406967506,Chris Jackson
2021,Aug,Customer 54,Product E,99,86.38934491806025,8552.545146887964,Rachel Martin
2021,Aug,Customer 35,Product C,61,46.501703472927026,2836.6039118485487,Hannah Garcia
2021,Aug,Customer 324,Product A,48,24.044559537804105,1154.138857814597,James Thompson
2021,Aug,Customer 114,Product D,38,55.18152773407991,2096.8980538950364,David Harris
2021,Aug,Customer 175,Product A,3,62.54142784368819,187.62428353106458,Jessica Davis
2021,Aug,Customer 62,Product A,78,44.05914857231318,3436.6135886404277,Megan Martinez
2021,Aug,Customer 291,Product B,13,11.387860234943478,148.04218305426522,Sophia Martinez
2021,Sep,Customer 386,Product E,51,87.31060327538184,4452.840767044474,Jane Williams
2021,Sep,Customer 146,Product E,36,16.244411645873313,584.7988192514392,Ashley Jones
